Duengung_ID,Versuchsjahr,Termin,Parzelle_ID,Duengemittel_ID,Mineralisch,Organisch,Stickstoff_org,Stickstoff_min,Gesamt_Stickstoff,Phosphor,Kalium,Kalzium,Technik_ID
984,1975,1975-04-24T00:00:00,27,2,1,0,,120,,,,,16
985,1975,1975-04-24T00:00:00,39,2,1,0,,60,,,,,16
986,1975,1975-04-24T00:00:00,37,2,1,0,,120,,,,,16
987,1975,1975-04-24T00:00:00,48,2,1,0,,120,,,,,16
988,1975,1975-04-24T00:00:00,41,2,1,0,,60,,,,,16
989,1975,1975-04-24T00:00:00,47,2,1,0,,120,,,,,16
990,1975,1975-04-24T00:00:00,46,2,1,0,,120,,,,,16
991,1975,1975-04-24T00:00:00,34,2,1,0,,60,,,,,16
992,1975,1975-04-24T00:00:00,35,2,1,0,,120,,,,,16
993,1975,1975-04-24T00:00:00,36,2,1,0,,120,,,,,16
994,1975,1975-04-24T00:00:00,42,2,1,0,,60,,,,,16
995,1975,1975-04-24T00:00:00,44,2,1,0,,120,,,,,16
996,1975,1975-04-24T00:00:00,38,2,1,0,,120,,,,,16
997,1975,1975-04-24T00:00:00,63,2,1,0,,60,,,,,16
998,1975,1975-04-24T00:00:00,60,2,1,0,,120,,,,,16
999,1975,1975-04-24T00:00:00,53,2,1,0,,120,,,,,16
1000,1975,1975-04-24T00:00:00,64,2,1,0,,60,,,,,16
1001,1975,1975-04-24T00:00:00,59,2,1,0,,120,,,,,16
1002,1975,1975-04-24T00:00:00,58,2,1,0,,120,,,,,16
1003,1975,1975-04-24T00:00:00,56,2,1,0,,60,,,,,16
1004,1975,1975-04-24T00:00:00,62,2,1,0,,120,,,,,16
1005,1975,1975-04-24T00:00:00,55,2,1,0,,120,,,,,16
1006,1975,1975-04-24T00:00:00,50,2,1,0,,60,,,,,16
1007,1975,1975-04-24T00:00:00,51,2,1,0,,120,,,,,16
1008,1975,1975-04-24T00:00:00,52,2,1,0,,120,,,,,16
1009,1975,1975-06-01T00:00:00,4,2,1,0,,60,,,,,16
1010,1975,1975-06-01T00:00:00,8,2,1,0,,60,,,,,16
1011,1975,1975-06-01T00:00:00,12,2,1,0,,60,,,,,16
1012,1975,1975-06-01T00:00:00,16,2,1,0,,60,,,,,16
1013,1975,1975-06-01T00:00:00,26,2,1,0,,60,,,,,16
1014,1975,1975-06-01T00:00:00,20,2,1,0,,60,,,,,16
1015,1975,1975-06-01T00:00:00,32,2,1,0,,60,,,,,16
1016,1975,1975-06-01T00:00:00,27,2,1,0,,60,,,,,16
1017,1975,1975-06-01T00:00:00,48,2,1,0,,60,,,,,16
1018,1975,1975-06-01T00:00:00,46,2,1,0,,60,,,,,16
1019,1975,1975-06-01T00:00:00,36,2,1,0,,60,,,,,16
1020,1975,1975-06-01T00:00:00,38,2,1,0,,60,,,,,16
1021,1975,1975-06-01T00:00:00,53,2,1,0,,60,,,,,16
1022,1975,1975-06-01T00:00:00,58,2,1,0,,60,,,,,16
1023,1975,1975-06-01T00:00:00,55,2,1,0,,60,,,,,16
1024,1975,1975-06-01T00:00:00,52,2,1,0,,60,,,,,16
1025,1976,1976-04-01T00:00:00,2,2,1,0,,40,,,,,16
1026,1976,1976-04-01T00:00:00,3,2,1,0,,80,,,,,16
1027,1976,1976-04-01T00:00:00,4,2,1,0,,120,,,,,16
1028,1976,1976-04-01T00:00:00,6,2,1,0,,40,,,,,16
1029,1976,1976-04-01T00:00:00,7,2,1,0,,80,,,,,16
1030,1976,1976-04-01T00:00:00,8,2,1,0,,120,,,,,16
1031,1976,1976-04-01T00:00:00,10,2,1,0,,40,,,,,16
1032,1976,1976-04-01T00:00:00,11,2,1,0,,80,,,,,16
1033,1976,1976-04-01T00:00:00,12,2,1,0,,120,,,,,16
1034,1976,1976-04-01T00:00:00,14,2,1,0,,40,,,,,16
1035,1976,1976-04-01T00:00:00,15,2,1,0,,80,,,,,16
1036,1976,1976-04-01T00:00:00,16,2,1,0,,120,,,,,16
1037,1976,1976-04-01T00:00:00,28,2,1,0,,40,,,,,16
1038,1976,1976-04-01T00:00:00,30,2,1,0,,80,,,,,16
1039,1976,1976-04-01T00:00:00,26,2,1,0,,120,,,,,16
1040,1976,1976-04-01T00:00:00,18,2,1,0,,40,,,,,16
1041,1976,1976-04-01T00:00:00,19,2,1,0,,80,,,,,16
1042,1976,1976-04-01T00:00:00,20,2,1,0,,120,,,,,16
1043,1976,1976-04-01T00:00:00,31,2,1,0,,40,,,,,16
1044,1976,1976-04-01T00:00:00,24,2,1,0,,80,,,,,16
1045,1976,1976-04-01T00:00:00,32,2,1,0,,120,,,,,16
1046,1976,1976-04-01T00:00:00,21,2,1,0,,40,,,,,16
1047,1976,1976-04-01T00:00:00,23,2,1,0,,80,,,,,16
1048,1976,1976-04-01T00:00:00,27,2,1,0,,120,,,,,16
1049,1976,1976-04-01T00:00:00,39,2,1,0,,40,,,,,16
1050,1976,1976-04-01T00:00:00,37,2,1,0,,80,,,,,16
1051,1976,1976-04-01T00:00:00,48,2,1,0,,120,,,,,16
1052,1976,1976-04-01T00:00:00,41,2,1,0,,40,,,,,16
1053,1976,1976-04-01T00:00:00,47,2,1,0,,80,,,,,16
1054,1976,1976-04-01T00:00:00,46,2,1,0,,120,,,,,16
1055,1976,1976-04-01T00:00:00,34,2,1,0,,40,,,,,16
1056,1976,1976-04-01T00:00:00,35,2,1,0,,80,,,,,16
1057,1976,1976-04-01T00:00:00,36,2,1,0,,120,,,,,16
1058,1976,1976-04-01T00:00:00,42,2,1,0,,40,,,,,16
1059,1976,1976-04-01T00:00:00,44,2,1,0,,80,,,,,16
1060,1976,1976-04-01T00:00:00,38,2,1,0,,120,,,,,16
1061,1976,1976-04-01T00:00:00,63,2,1,0,,40,,,,,16
1062,1976,1976-04-01T00:00:00,60,2,1,0,,80,,,,,16
1063,1976,1976-04-01T00:00:00,53,2,1,0,,120,,,,,16
1064,1976,1976-04-01T00:00:00,64,2,1,0,,40,,,,,16
1065,1976,1976-04-01T00:00:00,59,2,1,0,,80,,,,,16
1066,1976,1976-04-01T00:00:00,58,2,1,0,,120,,,,,16
1067,1976,1976-04-01T00:00:00,56,2,1,0,,40,,,,,16
1068,1976,1976-04-01T00:00:00,62,2,1,0,,80,,,,,16
1069,1976,1976-04-01T00:00:00,55,2,1,0,,120,,,,,16
1070,1976,1976-04-01T00:00:00,50,2,1,0,,40,,,,,16
1071,1976,1976-04-01T00:00:00,51,2,1,0,,80,,,,,16
1072,1976,1976-04-01T00:00:00,52,2,1,0,,120,,,,,16
1073,1977,1976-09-07T00:00:00,1,7,1,0,,,,87,332,,16
1074,1977,1976-09-07T00:00:00,2,7,1,0,,,,87,332,,16
1075,1977,1976-09-07T00:00:00,3,7,1,0,,,,87,332,,16
1076,1977,1976-09-07T00:00:00,4,7,1,0,,,,87,332,,16
1077,1977,1976-09-07T00:00:00,5,7,1,0,,,,87,332,,16
1078,1977,1976-09-07T00:00:00,6,7,1,0,,,,87,332,,16
1079,1977,1976-09-07T00:00:00,7,7,1,0,,,,87,332,,16
1080,1977,1976-09-07T00:00:00,8,7,1,0,,,,87,332,,16
1081,1977,1976-09-07T00:00:00,9,7,1,0,,,,87,332,,16
1082,1977,1976-09-07T00:00:00,10,7,1,0,,,,87,332,,16
1083,1977,1976-09-07T00:00:00,11,7,1,0,,,,87,332,,16
1084,1977,1976-09-07T00:00:00,12,7,1,0,,,,87,332,,16
1085,1977,1976-09-07T00:00:00,13,7,1,0,,,,87,332,,16
1086,1977,1976-09-07T00:00:00,14,7,1,0,,,,87,332,,16
1087,1977,1976-09-07T00:00:00,15,7,1,0,,,,87,332,,16
1088,1977,1976-09-07T00:00:00,16,7,1,0,,,,87,332,,16
1089,1977,1976-09-07T00:00:00,22,7,1,0,,,,87,332,,16
1090,1977,1976-09-07T00:00:00,28,7,1,0,,,,87,332,,16
1091,1977,1976-09-07T00:00:00,30,7,1,0,,,,87,332,,16
1092,1977,1976-09-07T00:00:00,26,7,1,0,,,,87,332,,16
1093,1977,1976-09-07T00:00:00,17,7,1,0,,,,87,332,,16
1094,1977,1976-09-07T00:00:00,18,7,1,0,,,,87,332,,16
1095,1977,1976-09-07T00:00:00,19,7,1,0,,,,87,332,,16
1096,1977,1976-09-07T00:00:00,20,7,1,0,,,,87,332,,16
1097,1977,1976-09-07T00:00:00,29,7,1,0,,,,87,332,,16
1098,1977,1976-09-07T00:00:00,31,7,1,0,,,,87,332,,16
1099,1977,1976-09-07T00:00:00,24,7,1,0,,,,87,332,,16
1100,1977,1976-09-07T00:00:00,32,7,1,0,,,,87,332,,16
1101,1977,1976-09-07T00:00:00,25,7,1,0,,,,87,332,,16
1102,1977,1976-09-07T00:00:00,21,7,1,0,,,,87,332,,16
1103,1977,1976-09-07T00:00:00,23,7,1,0,,,,87,332,,16
1104,1977,1976-09-07T00:00:00,27,7,1,0,,,,87,332,,16
1105,1977,1976-09-07T00:00:00,45,7,1,0,,,,87,332,,16
1106,1977,1976-09-07T00:00:00,39,7,1,0,,,,87,332,,16
1107,1977,1976-09-07T00:00:00,37,7,1,0,,,,87,332,,16
1108,1977,1976-09-07T00:00:00,48,7,1,0,,,,87,332,,16
1109,1977,1976-09-07T00:00:00,43,7,1,0,,,,87,332,,16
1110,1977,1976-09-07T00:00:00,41,7,1,0,,,,87,332,,16
1111,1977,1976-09-07T00:00:00,47,7,1,0,,,,87,332,,16
1112,1977,1976-09-07T00:00:00,46,7,1,0,,,,87,332,,16
1113,1977,1976-09-07T00:00:00,33,7,1,0,,,,87,332,,16
1114,1977,1976-09-07T00:00:00,34,7,1,0,,,,87,332,,16
1115,1977,1976-09-07T00:00:00,35,7,1,0,,,,87,332,,16
1116,1977,1976-09-07T00:00:00,36,7,1,0,,,,87,332,,16
1117,1977,1976-09-07T00:00:00,40,7,1,0,,,,87,332,,16
1118,1977,1976-09-07T00:00:00,42,7,1,0,,,,87,332,,16
1119,1977,1976-09-07T00:00:00,44,7,1,0,,,,87,332,,16
1120,1977,1976-09-07T00:00:00,38,7,1,0,,,,87,332,,16
1121,1977,1976-09-07T00:00:00,57,7,1,0,,,,87,332,,16
1122,1977,1976-09-07T00:00:00,63,7,1,0,,,,87,332,,16
1123,1977,1976-09-07T00:00:00,60,7,1,0,,,,87,332,,16
1124,1977,1976-09-07T00:00:00,53,7,1,0,,,,87,332,,16
1125,1977,1976-09-07T00:00:00,61,7,1,0,,,,87,332,,16
1126,1977,1976-09-07T00:00:00,64,7,1,0,,,,87,332,,16
1127,1977,1976-09-07T00:00:00,59,7,1,0,,,,87,332,,16
1128,1977,1976-09-07T00:00:00,58,7,1,0,,,,87,332,,16
1129,1977,1976-09-07T00:00:00,54,7,1,0,,,,87,332,,16
1130,1977,1976-09-07T00:00:00,56,7,1,0,,,,87,332,,16
1131,1977,1976-09-07T00:00:00,62,7,1,0,,,,87,332,,16
1132,1977,1976-09-07T00:00:00,55,7,1,0,,,,87,332,,16
1133,1977,1976-09-07T00:00:00,49,7,1,0,,,,87,332,,16
1134,1977,1976-09-07T00:00:00,50,7,1,0,,,,87,332,,16
1135,1977,1976-09-07T00:00:00,51,7,1,0,,,,87,332,,16
1136,1977,1976-09-07T00:00:00,52,7,1,0,,,,87,332,,16
1137,1977,1976-09-13T00:00:00,5,4,0,1,94,,,,,,15
1138,1977,1976-09-13T00:00:00,6,4,0,1,94,,,,,,15
1139,1977,1976-09-13T00:00:00,7,4,0,1,94,,,,,,15
1140,1977,1976-09-13T00:00:00,8,4,0,1,94,,,,,,15
1141,1977,1976-09-13T00:00:00,9,4,0,1,188,,,,,,15
1142,1977,1976-09-13T00:00:00,10,4,0,1,188,,,,,,15
1143,1977,1976-09-13T00:00:00,11,4,0,1,188,,,,,,15
1144,1977,1976-09-13T00:00:00,12,4,0,1,188,,,,,,15
1145,1977,1976-09-13T00:00:00,13,4,0,1,282,,,,,,15
1146,1977,1976-09-13T00:00:00,14,4,0,1,282,,,,,,15
1147,1977,1976-09-13T00:00:00,15,4,0,1,282,,,,,,15
1148,1977,1976-09-13T00:00:00,16,4,0,1,282,,,,,,15
1149,1977,1976-09-13T00:00:00,17,4,0,1,94,,,,,,15
1150,1977,1976-09-13T00:00:00,18,4,0,1,94,,,,,,15
1151,1977,1976-09-13T00:00:00,19,4,0,1,94,,,,,,15
1152,1977,1976-09-13T00:00:00,20,4,0,1,94,,,,,,15
1153,1977,1976-09-13T00:00:00,29,4,0,1,188,,,,,,15
1154,1977,1976-09-13T00:00:00,31,4,0,1,188,,,,,,15
1155,1977,1976-09-13T00:00:00,24,4,0,1,188,,,,,,15
1156,1977,1976-09-13T00:00:00,32,4,0,1,188,,,,,,15
1157,1977,1976-09-13T00:00:00,25,4,0,1,282,,,,,,15
1158,1977,1976-09-13T00:00:00,21,4,0,1,282,,,,,,15
1159,1977,1976-09-13T00:00:00,23,4,0,1,282,,,,,,15
1160,1977,1976-09-13T00:00:00,27,4,0,1,282,,,,,,15
1161,1977,1976-09-13T00:00:00,43,4,0,1,94,,,,,,15
1162,1977,1976-09-13T00:00:00,41,4,0,1,94,,,,,,15
1163,1977,1976-09-13T00:00:00,47,4,0,1,94,,,,,,15
1164,1977,1976-09-13T00:00:00,46,4,0,1,94,,,,,,15
1165,1977,1976-09-13T00:00:00,33,4,0,1,188,,,,,,15
1166,1977,1976-09-13T00:00:00,34,4,0,1,188,,,,,,15
1167,1977,1976-09-13T00:00:00,35,4,0,1,188,,,,,,15
1168,1977,1976-09-13T00:00:00,36,4,0,1,188,,,,,,15
1169,1977,1976-09-13T00:00:00,40,4,0,1,282,,,,,,15
1170,1977,1976-09-13T00:00:00,42,4,0,1,282,,,,,,15
1171,1977,1976-09-13T00:00:00,44,4,0,1,282,,,,,,15
1172,1977,1976-09-13T00:00:00,38,4,0,1,282,,,,,,15
1173,1977,1976-09-13T00:00:00,61,4,0,1,94,,,,,,15
1174,1977,1976-09-13T00:00:00,64,4,0,1,94,,,,,,15
1175,1977,1976-09-13T00:00:00,59,4,0,1,94,,,,,,15
1176,1977,1976-09-13T00:00:00,58,4,0,1,94,,,,,,15
1177,1977,1976-09-13T00:00:00,54,4,0,1,188,,,,,,15
1178,1977,1976-09-13T00:00:00,56,4,0,1,188,,,,,,15
1179,1977,1976-09-13T00:00:00,62,4,0,1,188,,,,,,15
1180,1977,1976-09-13T00:00:00,55,4,0,1,188,,,,,,15
1181,1977,1976-09-13T00:00:00,49,4,0,1,282,,,,,,15
1182,1977,1976-09-13T00:00:00,50,4,0,1,282,,,,,,15
1183,1977,1976-09-13T00:00:00,51,4,0,1,282,,,,,,15
1184,1977,1976-09-13T00:00:00,52,4,0,1,282,,,,,,15
1185,1977,1976-09-27T00:00:00,1,1,1,0,,,,,,1144,16
1186,1977,1976-09-27T00:00:00,2,1,1,0,,,,,,1144,16
1187,1977,1976-09-27T00:00:00,3,1,1,0,,,,,,1144,16
1188,1977,1976-09-27T00:00:00,4,1,1,0,,,,,,1144,16
1189,1977,1976-09-27T00:00:00,5,1,1,0,,,,,,1144,16
1190,1977,1976-09-27T00:00:00,6,1,1,0,,,,,,1144,16
1191,1977,1976-09-27T00:00:00,7,1,1,0,,,,,,1144,16
1192,1977,1976-09-27T00:00:00,8,1,1,0,,,,,,1144,16
1193,1977,1976-09-27T00:00:00,9,1,1,0,,,,,,1144,16
1194,1977,1976-09-27T00:00:00,10,1,1,0,,,,,,1144,16
1195,1977,1976-09-27T00:00:00,11,1,1,0,,,,,,1144,16
1196,1977,1976-09-27T00:00:00,12,1,1,0,,,,,,1144,16
1197,1977,1976-09-27T00:00:00,13,1,1,0,,,,,,1144,16
1198,1977,1976-09-27T00:00:00,14,1,1,0,,,,,,1144,16
1199,1977,1976-09-27T00:00:00,15,1,1,0,,,,,,1144,16
1200,1977,1976-09-27T00:00:00,16,1,1,0,,,,,,1144,16
1201,1977,1976-09-27T00:00:00,22,1,1,0,,,,,,1144,16
1202,1977,1976-09-27T00:00:00,28,1,1,0,,,,,,1144,16
1203,1977,1976-09-27T00:00:00,30,1,1,0,,,,,,1144,16
1204,1977,1976-09-27T00:00:00,26,1,1,0,,,,,,1144,16
1205,1977,1976-09-27T00:00:00,17,1,1,0,,,,,,1144,16
1206,1977,1976-09-27T00:00:00,18,1,1,0,,,,,,1144,16
1207,1977,1976-09-27T00:00:00,19,1,1,0,,,,,,1144,16
1208,1977,1976-09-27T00:00:00,20,1,1,0,,,,,,1144,16
1209,1977,1976-09-27T00:00:00,29,1,1,0,,,,,,1144,16
1210,1977,1976-09-27T00:00:00,31,1,1,0,,,,,,1144,16
1211,1977,1976-09-27T00:00:00,24,1,1,0,,,,,,1144,16
1212,1977,1976-09-27T00:00:00,32,1,1,0,,,,,,1144,16
1213,1977,1976-09-27T00:00:00,25,1,1,0,,,,,,1144,16
1214,1977,1976-09-27T00:00:00,21,1,1,0,,,,,,1144,16
1215,1977,1976-09-27T00:00:00,23,1,1,0,,,,,,1144,16
1216,1977,1976-09-27T00:00:00,27,1,1,0,,,,,,1144,16
1217,1977,1976-09-27T00:00:00,45,1,1,0,,,,,,1144,16
1218,1977,1976-09-27T00:00:00,39,1,1,0,,,,,,1144,16
1219,1977,1976-09-27T00:00:00,37,1,1,0,,,,,,1144,16
1220,1977,1976-09-27T00:00:00,48,1,1,0,,,,,,1144,16
1221,1977,1976-09-27T00:00:00,43,1,1,0,,,,,,1144,16
1222,1977,1976-09-27T00:00:00,41,1,1,0,,,,,,1144,16
1223,1977,1976-09-27T00:00:00,47,1,1,0,,,,,,1144,16
1224,1977,1976-09-27T00:00:00,46,1,1,0,,,,,,1144,16
1225,1977,1976-09-27T00:00:00,33,1,1,0,,,,,,1144,16
1226,1977,1976-09-27T00:00:00,34,1,1,0,,,,,,1144,16
1227,1977,1976-09-27T00:00:00,35,1,1,0,,,,,,1144,16
1228,1977,1976-09-27T00:00:00,36,1,1,0,,,,,,1144,16
1229,1977,1976-09-27T00:00:00,40,1,1,0,,,,,,1144,16
1230,1977,1976-09-27T00:00:00,42,1,1,0,,,,,,1144,16
1231,1977,1976-09-27T00:00:00,44,1,1,0,,,,,,1144,16
1232,1977,1976-09-27T00:00:00,38,1,1,0,,,,,,1144,16
1233,1977,1976-09-27T00:00:00,57,1,1,0,,,,,,1144,16
1234,1977,1976-09-27T00:00:00,63,1,1,0,,,,,,1144,16
1235,1977,1976-09-27T00:00:00,60,1,1,0,,,,,,1144,16
1236,1977,1976-09-27T00:00:00,53,1,1,0,,,,,,1144,16
1237,1977,1976-09-27T00:00:00,61,1,1,0,,,,,,1144,16
1238,1977,1976-09-27T00:00:00,64,1,1,0,,,,,,1144,16
1239,1977,1976-09-27T00:00:00,59,1,1,0,,,,,,1144,16
1240,1977,1976-09-27T00:00:00,58,1,1,0,,,,,,1144,16
1241,1977,1976-09-27T00:00:00,54,1,1,0,,,,,,1144,16
1242,1977,1976-09-27T00:00:00,56,1,1,0,,,,,,1144,16
1243,1977,1976-09-27T00:00:00,62,1,1,0,,,,,,1144,16
1244,1977,1976-09-27T00:00:00,55,1,1,0,,,,,,1144,16
1245,1977,1976-09-27T00:00:00,49,1,1,0,,,,,,1144,16
1246,1977,1976-09-27T00:00:00,50,1,1,0,,,,,,1144,16
1247,1977,1976-09-27T00:00:00,51,1,1,0,,,,,,1144,16
1248,1977,1976-09-27T00:00:00,52,1,1,0,,,,,,1144,16
1249,1977,1977-05-16T00:00:00,2,2,1,0,,75,,,,,16
1250,1977,1977-05-16T00:00:00,3,2,1,0,,100,,,,,16
1251,1977,1977-05-16T00:00:00,4,2,1,0,,100,,,,,16
1252,1977,1977-05-16T00:00:00,6,2,1,0,,75,,,,,16
1253,1977,1977-05-16T00:00:00,7,2,1,0,,100,,,,,16
1254,1977,1977-05-16T00:00:00,8,2,1,0,,100,,,,,16
1255,1977,1977-05-16T00:00:00,10,2,1,0,,75,,,,,16
1256,1977,1977-05-16T00:00:00,11,2,1,0,,100,,,,,16
1257,1977,1977-05-16T00:00:00,12,2,1,0,,100,,,,,16
1258,1977,1977-05-16T00:00:00,14,2,1,0,,75,,,,,16
1259,1977,1977-05-16T00:00:00,15,2,1,0,,100,,,,,16
1260,1977,1977-05-16T00:00:00,16,2,1,0,,100,,,,,16
1261,1977,1977-05-16T00:00:00,28,2,1,0,,75,,,,,16
1262,1977,1977-05-16T00:00:00,30,2,1,0,,100,,,,,16
1263,1977,1977-05-16T00:00:00,26,2,1,0,,100,,,,,16
1264,1977,1977-05-16T00:00:00,18,2,1,0,,75,,,,,16
1265,1977,1977-05-16T00:00:00,19,2,1,0,,100,,,,,16
1266,1977,1977-05-16T00:00:00,20,2,1,0,,100,,,,,16
1267,1977,1977-05-16T00:00:00,31,2,1,0,,75,,,,,16
1268,1977,1977-05-16T00:00:00,24,2,1,0,,100,,,,,16
1269,1977,1977-05-16T00:00:00,32,2,1,0,,100,,,,,16
1270,1977,1977-05-16T00:00:00,21,2,1,0,,75,,,,,16
1271,1977,1977-05-16T00:00:00,23,2,1,0,,100,,,,,16
1272,1977,1977-05-16T00:00:00,27,2,1,0,,100,,,,,16
1273,1977,1977-05-16T00:00:00,39,2,1,0,,75,,,,,16
1274,1977,1977-05-16T00:00:00,37,2,1,0,,100,,,,,16
1275,1977,1977-05-16T00:00:00,48,2,1,0,,100,,,,,16
1276,1977,1977-05-16T00:00:00,41,2,1,0,,75,,,,,16
1277,1977,1977-05-16T00:00:00,47,2,1,0,,100,,,,,16
1278,1977,1977-05-16T00:00:00,46,2,1,0,,100,,,,,16
1279,1977,1977-05-16T00:00:00,34,2,1,0,,75,,,,,16
1280,1977,1977-05-16T00:00:00,35,2,1,0,,100,,,,,16
1281,1977,1977-05-16T00:00:00,36,2,1,0,,100,,,,,16
1282,1977,1977-05-16T00:00:00,42,2,1,0,,75,,,,,16
1283,1977,1977-05-16T00:00:00,44,2,1,0,,100,,,,,16
1284,1977,1977-05-16T00:00:00,38,2,1,0,,100,,,,,16
1285,1977,1977-05-16T00:00:00,63,2,1,0,,75,,,,,16
1286,1977,1977-05-16T00:00:00,60,2,1,0,,100,,,,,16
1287,1977,1977-05-16T00:00:00,53,2,1,0,,100,,,,,16
1288,1977,1977-05-16T00:00:00,64,2,1,0,,75,,,,,16
1289,1977,1977-05-16T00:00:00,59,2,1,0,,100,,,,,16
1290,1977,1977-05-16T00:00:00,58,2,1,0,,100,,,,,16
1291,1977,1977-05-16T00:00:00,56,2,1,0,,75,,,,,16
1292,1977,1977-05-16T00:00:00,62,2,1,0,,100,,,,,16
1293,1977,1977-05-16T00:00:00,55,2,1,0,,100,,,,,16
1294,1977,1977-05-16T00:00:00,50,2,1,0,,75,,,,,16
1295,1977,1977-05-16T00:00:00,51,2,1,0,,100,,,,,16
1296,1977,1977-05-16T00:00:00,52,2,1,0,,100,,,,,16
1297,1977,1977-05-31T00:00:00,3,2,1,0,,50,,,,,16
1298,1977,1977-05-31T00:00:00,4,2,1,0,,125,,,,,16
1299,1977,1977-05-31T00:00:00,7,2,1,0,,50,,,,,16
1300,1977,1977-05-31T00:00:00,8,2,1,0,,125,,,,,16
1301,1977,1977-05-31T00:00:00,11,2,1,0,,50,,,,,16
1302,1977,1977-05-31T00:00:00,12,2,1,0,,125,,,,,16
1303,1977,1977-05-31T00:00:00,15,2,1,0,,50,,,,,16
1304,1977,1977-05-31T00:00:00,16,2,1,0,,125,,,,,16
1305,1977,1977-05-31T00:00:00,30,2,1,0,,50,,,,,16
1306,1977,1977-05-31T00:00:00,26,2,1,0,,125,,,,,16
1307,1977,1977-05-31T00:00:00,19,2,1,0,,50,,,,,16
1308,1977,1977-05-31T00:00:00,20,2,1,0,,125,,,,,16
1309,1977,1977-05-31T00:00:00,24,2,1,0,,50,,,,,16
1310,1977,1977-05-31T00:00:00,32,2,1,0,,125,,,,,16
1311,1977,1977-05-31T00:00:00,23,2,1,0,,50,,,,,16
1312,1977,1977-05-31T00:00:00,27,2,1,0,,125,,,,,16
1313,1977,1977-05-31T00:00:00,37,2,1,0,,50,,,,,16
1314,1977,1977-05-31T00:00:00,48,2,1,0,,125,,,,,16
1315,1977,1977-05-31T00:00:00,47,2,1,0,,50,,,,,16
1316,1977,1977-05-31T00:00:00,46,2,1,0,,125,,,,,16
1317,1977,1977-05-31T00:00:00,35,2,1,0,,50,,,,,16
1318,1977,1977-05-31T00:00:00,36,2,1,0,,125,,,,,16
1319,1977,1977-05-31T00:00:00,44,2,1,0,,50,,,,,16
1320,1977,1977-05-31T00:00:00,38,2,1,0,,125,,,,,16
1321,1977,1977-05-31T00:00:00,60,2,1,0,,50,,,,,16
1322,1977,1977-05-31T00:00:00,53,2,1,0,,125,,,,,16
1323,1977,1977-05-31T00:00:00,59,2,1,0,,50,,,,,16
1324,1977,1977-05-31T00:00:00,58,2,1,0,,125,,,,,16
1325,1977,1977-05-31T00:00:00,62,2,1,0,,50,,,,,16
1326,1977,1977-05-31T00:00:00,55,2,1,0,,125,,,,,16
1327,1977,1977-05-31T00:00:00,51,2,1,0,,50,,,,,16
1328,1977,1977-05-31T00:00:00,52,2,1,0,,125,,,,,16
1329,1978,1978-03-15T00:00:00,2,2,1,0,,25,,,,,16
1330,1978,1978-03-15T00:00:00,3,2,1,0,,50,,,,,16
1331,1978,1978-03-15T00:00:00,4,2,1,0,,75,,,,,16
1332,1978,1978-03-15T00:00:00,6,2,1,0,,25,,,,,16
1333,1978,1978-03-15T00:00:00,7,2,1,0,,50,,,,,16
1334,1978,1978-03-15T00:00:00,8,2,1,0,,75,,,,,16
1335,1978,1978-03-15T00:00:00,10,2,1,0,,25,,,,,16
1336,1978,1978-03-15T00:00:00,11,2,1,0,,50,,,,,16
1337,1978,1978-03-15T00:00:00,12,2,1,0,,75,,,,,16
1338,1978,1978-03-15T00:00:00,14,2,1,0,,25,,,,,16
1339,1978,1978-03-15T00:00:00,15,2,1,0,,50,,,,,16
1340,1978,1978-03-15T00:00:00,16,2,1,0,,75,,,,,16
1341,1978,1978-03-15T00:00:00,28,2,1,0,,25,,,,,16
1342,1978,1978-03-15T00:00:00,30,2,1,0,,50,,,,,16
1343,1978,1978-03-15T00:00:00,26,2,1,0,,75,,,,,16
1344,1978,1978-03-15T00:00:00,18,2,1,0,,25,,,,,16
1345,1978,1978-03-15T00:00:00,19,2,1,0,,50,,,,,16
1346,1978,1978-03-15T00:00:00,20,2,1,0,,75,,,,,16
1347,1978,1978-03-15T00:00:00,31,2,1,0,,25,,,,,16
1348,1978,1978-03-15T00:00:00,24,2,1,0,,50,,,,,16
1349,1978,1978-03-15T00:00:00,32,2,1,0,,75,,,,,16
1350,1978,1978-03-15T00:00:00,21,2,1,0,,25,,,,,16
1351,1978,1978-03-15T00:00:00,23,2,1,0,,50,,,,,16
1352,1978,1978-03-15T00:00:00,27,2,1,0,,75,,,,,16
1353,1978,1978-03-15T00:00:00,39,2,1,0,,25,,,,,16
1354,1978,1978-03-15T00:00:00,37,2,1,0,,50,,,,,16
1355,1978,1978-03-15T00:00:00,48,2,1,0,,75,,,,,16
1356,1978,1978-03-15T00:00:00,41,2,1,0,,25,,,,,16
1357,1978,1978-03-15T00:00:00,47,2,1,0,,50,,,,,16
1358,1978,1978-03-15T00:00:00,46,2,1,0,,75,,,,,16
1359,1978,1978-03-15T00:00:00,34,2,1,0,,25,,,,,16
1360,1978,1978-03-15T00:00:00,35,2,1,0,,50,,,,,16
1361,1978,1978-03-15T00:00:00,36,2,1,0,,75,,,,,16
1362,1978,1978-03-15T00:00:00,42,2,1,0,,25,,,,,16
1363,1978,1978-03-15T00:00:00,44,2,1,0,,50,,,,,16
1364,1978,1978-03-15T00:00:00,38,2,1,0,,75,,,,,16
1365,1978,1978-03-15T00:00:00,63,2,1,0,,25,,,,,16
