Aussaat_ID,Versuchsjahr,Termin,Termin_Aufgang,Parzelle_ID,Saatstaerke_kg_ha,Reihenabstand,Pflanzenabstand,Saat_Pflanzgut_ID,Keimfaehige_Koerner,Technik_ID
639,1976,1975-10-01T00:00:00,,63,175.8,12.5,,9,,9
640,1976,1975-10-01T00:00:00,,64,175.8,12.5,,9,,9
641,1977,1977-04-21T00:00:00,,1,8.2,41.7,,10,,8
642,1977,1977-04-21T00:00:00,,2,8.2,41.7,,10,,8
643,1977,1977-04-21T00:00:00,,3,8.2,41.7,,10,,8
644,1977,1977-04-21T00:00:00,,4,8.2,41.7,,10,,8
645,1977,1977-04-21T00:00:00,,5,8.2,41.7,,10,,8
646,1977,1977-04-21T00:00:00,,6,8.2,41.7,,10,,8
647,1977,1977-04-21T00:00:00,,7,8.2,41.7,,10,,8
648,1977,1977-04-21T00:00:00,,8,8.2,41.7,,10,,8
649,1977,1977-04-21T00:00:00,,9,8.2,41.7,,10,,8
650,1977,1977-04-21T00:00:00,,10,8.2,41.7,,10,,8
651,1977,1977-04-21T00:00:00,,11,8.2,41.7,,10,,8
652,1977,1977-04-21T00:00:00,,12,8.2,41.7,,10,,8
653,1977,1977-04-21T00:00:00,,13,8.2,41.7,,10,,8
654,1977,1977-04-21T00:00:00,,14,8.2,41.7,,10,,8
655,1977,1977-04-21T00:00:00,,15,8.2,41.7,,10,,8
656,1977,1977-04-21T00:00:00,,16,8.2,41.7,,10,,8
657,1977,1977-04-21T00:00:00,,17,8.2,41.7,,10,,8
658,1977,1977-04-21T00:00:00,,18,8.2,41.7,,10,,8
659,1977,1977-04-21T00:00:00,,19,8.2,41.7,,10,,8
660,1977,1977-04-21T00:00:00,,20,8.2,41.7,,10,,8
661,1977,1977-04-21T00:00:00,,21,8.2,41.7,,10,,8
662,1977,1977-04-21T00:00:00,,22,8.2,41.7,,10,,8
663,1977,1977-04-21T00:00:00,,23,8.2,41.7,,10,,8
664,1977,1977-04-21T00:00:00,,24,8.2,41.7,,10,,8
665,1977,1977-04-21T00:00:00,,25,8.2,41.7,,10,,8
666,1977,1977-04-21T00:00:00,,26,8.2,41.7,,10,,8
667,1977,1977-04-21T00:00:00,,27,8.2,41.7,,10,,8
668,1977,1977-04-21T00:00:00,,28,8.2,41.7,,10,,8
669,1977,1977-04-21T00:00:00,,29,8.2,41.7,,10,,8
670,1977,1977-04-21T00:00:00,,30,8.2,41.7,,10,,8
671,1977,1977-04-21T00:00:00,,31,8.2,41.7,,10,,8
672,1977,1977-04-21T00:00:00,,32,8.2,41.7,,10,,8
673,1977,1977-04-21T00:00:00,,33,8.2,41.7,,10,,8
674,1977,1977-04-21T00:00:00,,34,8.2,41.7,,10,,8
675,1977,1977-04-21T00:00:00,,35,8.2,41.7,,10,,8
676,1977,1977-04-21T00:00:00,,36,8.2,41.7,,10,,8
677,1977,1977-04-21T00:00:00,,37,8.2,41.7,,10,,8
678,1977,1977-04-21T00:00:00,,38,8.2,41.7,,10,,8
679,1977,1977-04-21T00:00:00,,39,8.2,41.7,,10,,8
680,1977,1977-04-21T00:00:00,,40,8.2,41.7,,10,,8
681,1977,1977-04-21T00:00:00,,41,8.2,41.7,,10,,8
682,1977,1977-04-21T00:00:00,,42,8.2,41.7,,10,,8
683,1977,1977-04-21T00:00:00,,43,8.2,41.7,,10,,8
684,1977,1977-04-21T00:00:00,,44,8.2,41.7,,10,,8
685,1977,1977-04-21T00:00:00,,45,8.2,41.7,,10,,8
686,1977,1977-04-21T00:00:00,,46,8.2,41.7,,10,,8
687,1977,1977-04-21T00:00:00,,47,8.2,41.7,,10,,8
688,1977,1977-04-21T00:00:00,,48,8.2,41.7,,10,,8
689,1977,1977-04-21T00:00:00,,49,8.2,41.7,,10,,8
690,1977,1977-04-21T00:00:00,,50,8.2,41.7,,10,,8
691,1977,1977-04-21T00:00:00,,51,8.2,41.7,,10,,8
692,1977,1977-04-21T00:00:00,,52,8.2,41.7,,10,,8
693,1977,1977-04-21T00:00:00,,53,8.2,41.7,,10,,8
694,1977,1977-04-21T00:00:00,,54,8.2,41.7,,10,,8
695,1977,1977-04-21T00:00:00,,55,8.2,41.7,,10,,8
696,1977,1977-04-21T00:00:00,,56,8.2,41.7,,10,,8
697,1977,1977-04-21T00:00:00,,57,8.2,41.7,,10,,8
698,1977,1977-04-21T00:00:00,,58,8.2,41.7,,10,,8
699,1977,1977-04-21T00:00:00,,59,8.2,41.7,,10,,8
700,1977,1977-04-21T00:00:00,,60,8.2,41.7,,10,,8
701,1977,1977-04-21T00:00:00,,61,8.2,41.7,,10,,8
702,1977,1977-04-21T00:00:00,,62,8.2,41.7,,10,,8
703,1977,1977-04-21T00:00:00,,63,8.2,41.7,,10,,8
704,1977,1977-04-21T00:00:00,,64,8.2,41.7,,10,,8
705,1978,1978-03-30T00:00:00,,1,132.3,12.5,,11,,9
706,1978,1978-03-30T00:00:00,,2,132.3,12.5,,11,,9
707,1978,1978-03-30T00:00:00,,3,132.3,12.5,,11,,9
708,1978,1978-03-30T00:00:00,,4,132.3,12.5,,11,,9
709,1978,1978-03-30T00:00:00,,5,132.3,12.5,,11,,9
710,1978,1978-03-30T00:00:00,,6,132.3,12.5,,11,,9
711,1978,1978-03-30T00:00:00,,7,132.3,12.5,,11,,9
712,1978,1978-03-30T00:00:00,,8,132.3,12.5,,11,,9
713,1978,1978-03-30T00:00:00,,9,132.3,12.5,,11,,9
714,1978,1978-03-30T00:00:00,,10,132.3,12.5,,11,,9
715,1978,1978-03-30T00:00:00,,11,132.3,12.5,,11,,9
716,1978,1978-03-30T00:00:00,,12,132.3,12.5,,11,,9
717,1978,1978-03-30T00:00:00,,13,132.3,12.5,,11,,9
718,1978,1978-03-30T00:00:00,,14,132.3,12.5,,11,,9
719,1978,1978-03-30T00:00:00,,15,132.3,12.5,,11,,9
720,1978,1978-03-30T00:00:00,,16,132.3,12.5,,11,,9
721,1978,1978-03-30T00:00:00,,17,132.3,12.5,,11,,9
722,1978,1978-03-30T00:00:00,,18,132.3,12.5,,11,,9
723,1978,1978-03-30T00:00:00,,19,132.3,12.5,,11,,9
724,1978,1978-03-30T00:00:00,,20,132.3,12.5,,11,,9
725,1978,1978-03-30T00:00:00,,21,132.3,12.5,,11,,9
726,1978,1978-03-30T00:00:00,,22,132.3,12.5,,11,,9
727,1978,1978-03-30T00:00:00,,23,132.3,12.5,,11,,9
728,1978,1978-03-30T00:00:00,,24,132.3,12.5,,11,,9
729,1978,1978-03-30T00:00:00,,25,132.3,12.5,,11,,9
730,1978,1978-03-30T00:00:00,,26,132.3,12.5,,11,,9
731,1978,1978-03-30T00:00:00,,27,132.3,12.5,,11,,9
732,1978,1978-03-30T00:00:00,,28,132.3,12.5,,11,,9
733,1978,1978-03-30T00:00:00,,29,132.3,12.5,,11,,9
734,1978,1978-03-30T00:00:00,,30,132.3,12.5,,11,,9
735,1978,1978-03-30T00:00:00,,31,132.3,12.5,,11,,9
736,1978,1978-03-30T00:00:00,,32,132.3,12.5,,11,,9
737,1978,1978-03-30T00:00:00,,33,132.3,12.5,,11,,9
738,1978,1978-03-30T00:00:00,,34,132.3,12.5,,11,,9
739,1978,1978-03-30T00:00:00,,35,132.3,12.5,,11,,9
740,1978,1978-03-30T00:00:00,,36,132.3,12.5,,11,,9
741,1978,1978-03-30T00:00:00,,37,132.3,12.5,,11,,9
742,1978,1978-03-30T00:00:00,,38,132.3,12.5,,11,,9
743,1978,1978-03-30T00:00:00,,39,132.3,12.5,,11,,9
744,1978,1978-03-30T00:00:00,,40,132.3,12.5,,11,,9
745,1978,1978-03-30T00:00:00,,41,132.3,12.5,,11,,9
746,1978,1978-03-30T00:00:00,,42,132.3,12.5,,11,,9
747,1978,1978-03-30T00:00:00,,43,132.3,12.5,,11,,9
748,1978,1978-03-30T00:00:00,,44,132.3,12.5,,11,,9
749,1978,1978-03-30T00:00:00,,45,132.3,12.5,,11,,9
750,1978,1978-03-30T00:00:00,,46,132.3,12.5,,11,,9
751,1978,1978-03-30T00:00:00,,47,132.3,12.5,,11,,9
752,1978,1978-03-30T00:00:00,,48,132.3,12.5,,11,,9
753,1978,1978-03-30T00:00:00,,49,132.3,12.5,,11,,9
754,1978,1978-03-30T00:00:00,,50,132.3,12.5,,11,,9
755,1978,1978-03-30T00:00:00,,51,132.3,12.5,,11,,9
756,1978,1978-03-30T00:00:00,,52,132.3,12.5,,11,,9
757,1978,1978-03-30T00:00:00,,53,132.3,12.5,,11,,9
758,1978,1978-03-30T00:00:00,,54,132.3,12.5,,11,,9
759,1978,1978-03-30T00:00:00,,55,132.3,12.5,,11,,9
760,1978,1978-03-30T00:00:00,,56,132.3,12.5,,11,,9
761,1978,1978-03-30T00:00:00,,57,132.3,12.5,,11,,9
762,1978,1978-03-30T00:00:00,,58,132.3,12.5,,11,,9
763,1978,1978-03-30T00:00:00,,59,132.3,12.5,,11,,9
764,1978,1978-03-30T00:00:00,,60,132.3,12.5,,11,,9
765,1978,1978-03-30T00:00:00,,61,132.3,12.5,,11,,9
766,1978,1978-03-30T00:00:00,,62,132.3,12.5,,11,,9
767,1978,1978-03-30T00:00:00,,63,132.3,12.5,,11,,9
768,1978,1978-03-30T00:00:00,,64,132.3,12.5,,11,,9
769,1979,1979-05-08T00:00:00,,1,,75,33.3,12,,10
770,1979,1979-05-08T00:00:00,,2,,75,33.3,12,,10
771,1979,1979-05-08T00:00:00,,3,,75,33.3,12,,10
772,1979,1979-05-08T00:00:00,,4,,75,33.3,12,,10
773,1979,1979-05-08T00:00:00,,5,,75,33.3,12,,10
774,1979,1979-05-08T00:00:00,,6,,75,33.3,12,,10
775,1979,1979-05-08T00:00:00,,7,,75,33.3,12,,10
776,1979,1979-05-08T00:00:00,,8,,75,33.3,12,,10
777,1979,1979-05-08T00:00:00,,9,,75,33.3,12,,10
778,1979,1979-05-08T00:00:00,,10,,75,33.3,12,,10
779,1979,1979-05-08T00:00:00,,11,,75,33.3,12,,10
780,1979,1979-05-08T00:00:00,,12,,75,33.3,12,,10
781,1979,1979-05-08T00:00:00,,13,,75,33.3,12,,10
782,1979,1979-05-08T00:00:00,,14,,75,33.3,12,,10
783,1979,1979-05-08T00:00:00,,15,,75,33.3,12,,10
784,1979,1979-05-08T00:00:00,,16,,75,33.3,12,,10
785,1979,1979-05-08T00:00:00,,17,,75,33.3,12,,10
786,1979,1979-05-08T00:00:00,,18,,75,33.3,12,,10
787,1979,1979-05-08T00:00:00,,19,,75,33.3,12,,10
788,1979,1979-05-08T00:00:00,,20,,75,33.3,12,,10
789,1979,1979-05-08T00:00:00,,21,,75,33.3,12,,10
790,1979,1979-05-08T00:00:00,,22,,75,33.3,12,,10
791,1979,1979-05-08T00:00:00,,23,,75,33.3,12,,10
792,1979,1979-05-08T00:00:00,,24,,75,33.3,12,,10
793,1979,1979-05-08T00:00:00,,25,,75,33.3,12,,10
794,1979,1979-05-08T00:00:00,,26,,75,33.3,12,,10
795,1979,1979-05-08T00:00:00,,27,,75,33.3,12,,10
796,1979,1979-05-08T00:00:00,,28,,75,33.3,12,,10
797,1979,1979-05-08T00:00:00,,29,,75,33.3,12,,10
798,1979,1979-05-08T00:00:00,,30,,75,33.3,12,,10
799,1979,1979-05-08T00:00:00,,31,,75,33.3,12,,10
800,1979,1979-05-08T00:00:00,,32,,75,33.3,12,,10
801,1979,1979-05-08T00:00:00,,33,,75,33.3,12,,10
802,1979,1979-05-08T00:00:00,,34,,75,33.3,12,,10
803,1979,1979-05-08T00:00:00,,35,,75,33.3,12,,10
804,1979,1979-05-08T00:00:00,,36,,75,33.3,12,,10
805,1979,1979-05-08T00:00:00,,37,,75,33.3,12,,10
806,1979,1979-05-08T00:00:00,,38,,75,33.3,12,,10
807,1979,1979-05-08T00:00:00,,39,,75,33.3,12,,10
808,1979,1979-05-08T00:00:00,,40,,75,33.3,12,,10
809,1979,1979-05-08T00:00:00,,41,,75,33.3,12,,10
810,1979,1979-05-08T00:00:00,,42,,75,33.3,12,,10
811,1979,1979-05-08T00:00:00,,43,,75,33.3,12,,10
812,1979,1979-05-08T00:00:00,,44,,75,33.3,12,,10
813,1979,1979-05-08T00:00:00,,45,,75,33.3,12,,10
814,1979,1979-05-08T00:00:00,,46,,75,33.3,12,,10
815,1979,1979-05-08T00:00:00,,47,,75,33.3,12,,10
816,1979,1979-05-08T00:00:00,,48,,75,33.3,12,,10
817,1979,1979-05-08T00:00:00,,49,,75,33.3,12,,10
818,1979,1979-05-08T00:00:00,,50,,75,33.3,12,,10
819,1979,1979-05-08T00:00:00,,51,,75,33.3,12,,10
820,1979,1979-05-08T00:00:00,,52,,75,33.3,12,,10
821,1979,1979-05-08T00:00:00,,53,,75,33.3,12,,10
822,1979,1979-05-08T00:00:00,,54,,75,33.3,12,,10
823,1979,1979-05-08T00:00:00,,55,,75,33.3,12,,10
824,1979,1979-05-08T00:00:00,,56,,75,33.3,12,,10
825,1979,1979-05-08T00:00:00,,57,,75,33.3,12,,10
826,1979,1979-05-08T00:00:00,,58,,75,33.3,12,,10
827,1979,1979-05-08T00:00:00,,59,,75,33.3,12,,10
828,1979,1979-05-08T00:00:00,,60,,75,33.3,12,,10
829,1979,1979-05-08T00:00:00,,61,,75,33.3,12,,10
830,1979,1979-05-08T00:00:00,,62,,75,33.3,12,,10
831,1979,1979-05-08T00:00:00,,63,,75,33.3,12,,10
832,1979,1979-05-08T00:00:00,,64,,75,33.3,12,,10
833,1980,1979-10-03T00:00:00,,1,197,12.5,,9,420,9
834,1980,1979-10-03T00:00:00,,2,197,12.5,,9,420,9
835,1980,1979-10-03T00:00:00,,3,197,12.5,,9,420,9
836,1980,1979-10-03T00:00:00,,4,197,12.5,,9,420,9
837,1980,1979-10-03T00:00:00,,5,197,12.5,,9,420,9
838,1980,1979-10-03T00:00:00,,6,197,12.5,,9,420,9
839,1980,1979-10-03T00:00:00,,7,197,12.5,,9,420,9
840,1980,1979-10-03T00:00:00,,8,197,12.5,,9,420,9
841,1980,1979-10-03T00:00:00,,9,197,12.5,,9,420,9
842,1980,1979-10-03T00:00:00,,10,197,12.5,,9,420,9
843,1980,1979-10-03T00:00:00,,11,197,12.5,,9,420,9
844,1980,1979-10-03T00:00:00,,12,197,12.5,,9,420,9
845,1980,1979-10-03T00:00:00,,13,197,12.5,,9,420,9
846,1980,1979-10-03T00:00:00,,14,197,12.5,,9,420,9
847,1980,1979-10-03T00:00:00,,15,197,12.5,,9,420,9
848,1980,1979-10-03T00:00:00,,16,197,12.5,,9,420,9
849,1980,1979-10-03T00:00:00,,17,197,12.5,,9,420,9
850,1980,1979-10-03T00:00:00,,18,197,12.5,,9,420,9
851,1980,1979-10-03T00:00:00,,19,197,12.5,,9,420,9
852,1980,1979-10-03T00:00:00,,20,197,12.5,,9,420,9
853,1980,1979-10-03T00:00:00,,21,197,12.5,,9,420,9
854,1980,1979-10-03T00:00:00,,22,197,12.5,,9,420,9
855,1980,1979-10-03T00:00:00,,23,197,12.5,,9,420,9
856,1980,1979-10-03T00:00:00,,24,197,12.5,,9,420,9
857,1980,1979-10-03T00:00:00,,25,197,12.5,,9,420,9
858,1980,1979-10-03T00:00:00,,26,197,12.5,,9,420,9
859,1980,1979-10-03T00:00:00,,27,197,12.5,,9,420,9
860,1980,1979-10-03T00:00:00,,28,197,12.5,,9,420,9
861,1980,1979-10-03T00:00:00,,29,197,12.5,,9,420,9
862,1980,1979-10-03T00:00:00,,30,197,12.5,,9,420,9
863,1980,1979-10-03T00:00:00,,31,197,12.5,,9,420,9
864,1980,1979-10-03T00:00:00,,32,197,12.5,,9,420,9
865,1980,1979-10-03T00:00:00,,33,197,12.5,,9,420,9
866,1980,1979-10-03T00:00:00,,34,197,12.5,,9,420,9
867,1980,1979-10-03T00:00:00,,35,197,12.5,,9,420,9
868,1980,1979-10-03T00:00:00,,36,197,12.5,,9,420,9
869,1980,1979-10-03T00:00:00,,37,197,12.5,,9,420,9
870,1980,1979-10-03T00:00:00,,38,197,12.5,,9,420,9
871,1980,1979-10-03T00:00:00,,39,197,12.5,,9,420,9
872,1980,1979-10-03T00:00:00,,40,197,12.5,,9,420,9
873,1980,1979-10-03T00:00:00,,41,197,12.5,,9,420,9
874,1980,1979-10-03T00:00:00,,42,197,12.5,,9,420,9
875,1980,1979-10-03T00:00:00,,43,197,12.5,,9,420,9
876,1980,1979-10-03T00:00:00,,44,197,12.5,,9,420,9
877,1980,1979-10-03T00:00:00,,45,197,12.5,,9,420,9
878,1980,1979-10-03T00:00:00,,46,197,12.5,,9,420,9
879,1980,1979-10-03T00:00:00,,47,197,12.5,,9,420,9
880,1980,1979-10-03T00:00:00,,48,197,12.5,,9,420,9
881,1980,1979-10-03T00:00:00,,49,197,12.5,,9,420,9
882,1980,1979-10-03T00:00:00,,50,197,12.5,,9,420,9
883,1980,1979-10-03T00:00:00,,51,197,12.5,,9,420,9
884,1980,1979-10-03T00:00:00,,52,197,12.5,,9,420,9
885,1980,1979-10-03T00:00:00,,53,197,12.5,,9,420,9
886,1980,1979-10-03T00:00:00,,54,197,12.5,,9,420,9
887,1980,1979-10-03T00:00:00,,55,197,12.5,,9,420,9
888,1980,1979-10-03T00:00:00,,56,197,12.5,,9,420,9
889,1980,1979-10-03T00:00:00,,57,197,12.5,,9,420,9
890,1980,1979-10-03T00:00:00,,58,197,12.5,,9,420,9
891,1980,1979-10-03T00:00:00,,59,197,12.5,,9,420,9
892,1980,1979-10-03T00:00:00,,60,197,12.5,,9,420,9
893,1980,1979-10-03T00:00:00,,61,197,12.5,,9,420,9
894,1980,1979-10-03T00:00:00,,62,197,12.5,,9,420,9
895,1980,1979-10-03T00:00:00,,63,197,12.5,,9,420,9
896,1980,1979-10-03T00:00:00,,64,197,12.5,,9,420,9
897,1981,1980-09-23T00:00:00,,1,126,12.5,,13,,9
898,1981,1980-09-23T00:00:00,,2,126,12.5,,13,,9
899,1981,1980-09-23T00:00:00,,3,126,12.5,,13,,9
900,1981,1980-09-23T00:00:00,,4,126,12.5,,13,,9
901,1981,1980-09-23T00:00:00,,5,126,12.5,,13,,9
902,1981,1980-09-23T00:00:00,,6,126,12.5,,13,,9
903,1981,1980-09-23T00:00:00,,7,126,12.5,,13,,9
904,1981,1980-09-23T00:00:00,,8,126,12.5,,13,,9
905,1981,1980-09-23T00:00:00,,9,126,12.5,,13,,9
906,1981,1980-09-23T00:00:00,,10,126,12.5,,13,,9
907,1981,1980-09-23T00:00:00,,11,126,12.5,,13,,9
908,1981,1980-09-23T00:00:00,,12,126,12.5,,13,,9
909,1981,1980-09-23T00:00:00,,13,126,12.5,,13,,9
910,1981,1980-09-23T00:00:00,,14,126,12.5,,13,,9
911,1981,1980-09-23T00:00:00,,15,126,12.5,,13,,9
912,1981,1980-09-23T00:00:00,,16,126,12.5,,13,,9
913,1981,1980-09-23T00:00:00,,17,126,12.5,,13,,9
914,1981,1980-09-23T00:00:00,,18,126,12.5,,13,,9
915,1981,1980-09-23T00:00:00,,19,126,12.5,,13,,9
916,1981,1980-09-23T00:00:00,,20,126,12.5,,13,,9
917,1981,1980-09-23T00:00:00,,21,126,12.5,,13,,9
918,1981,1980-09-23T00:00:00,,22,126,12.5,,13,,9
919,1981,1980-09-23T00:00:00,,23,126,12.5,,13,,9
920,1981,1980-09-23T00:00:00,,24,126,12.5,,13,,9
921,1981,1980-09-23T00:00:00,,25,126,12.5,,13,,9
922,1981,1980-09-23T00:00:00,,26,126,12.5,,13,,9
923,1981,1980-09-23T00:00:00,,27,126,12.5,,13,,9
924,1981,1980-09-23T00:00:00,,28,126,12.5,,13,,9
925,1981,1980-09-23T00:00:00,,29,126,12.5,,13,,9
926,1981,1980-09-23T00:00:00,,30,126,12.5,,13,,9
927,1981,1980-09-23T00:00:00,,31,126,12.5,,13,,9
928,1981,1980-09-23T00:00:00,,32,126,12.5,,13,,9
929,1981,1980-09-23T00:00:00,,33,126,12.5,,13,,9
930,1981,1980-09-23T00:00:00,,34,126,12.5,,13,,9
931,1981,1980-09-23T00:00:00,,35,126,12.5,,13,,9
932,1981,1980-09-23T00:00:00,,36,126,12.5,,13,,9
933,1981,1980-09-23T00:00:00,,37,126,12.5,,13,,9
934,1981,1980-09-23T00:00:00,,38,126,12.5,,13,,9
935,1981,1980-09-23T00:00:00,,39,126,12.5,,13,,9
936,1981,1980-09-23T00:00:00,,40,126,12.5,,13,,9
937,1981,1980-09-23T00:00:00,,41,126,12.5,,13,,9
938,1981,1980-09-23T00:00:00,,42,126,12.5,,13,,9
939,1981,1980-09-23T00:00:00,,43,126,12.5,,13,,9
940,1981,1980-09-23T00:00:00,,44,126,12.5,,13,,9
941,1981,1980-09-23T00:00:00,,45,126,12.5,,13,,9
942,1981,1980-09-23T00:00:00,,46,126,12.5,,13,,9
943,1981,1980-09-23T00:00:00,,47,126,12.5,,13,,9
944,1981,1980-09-23T00:00:00,,48,126,12.5,,13,,9
945,1981,1980-09-23T00:00:00,,49,126,12.5,,13,,9
946,1981,1980-09-23T00:00:00,,50,126,12.5,,13,,9
947,1981,1980-09-23T00:00:00,,51,126,12.5,,13,,9
948,1981,1980-09-23T00:00:00,,52,126,12.5,,13,,9
949,1981,1980-09-23T00:00:00,,53,126,12.5,,13,,9
950,1981,1980-09-23T00:00:00,,54,126,12.5,,13,,9
951,1981,1980-09-23T00:00:00,,55,126,12.5,,13,,9
952,1981,1980-09-23T00:00:00,,56,126,12.5,,13,,9
953,1981,1980-09-23T00:00:00,,57,126,12.5,,13,,9
954,1981,1980-09-23T00:00:00,,58,126,12.5,,13,,9
955,1981,1980-09-23T00:00:00,,59,126,12.5,,13,,9
956,1981,1980-09-23T00:00:00,,60,126,12.5,,13,,9
957,1981,1980-09-23T00:00:00,,61,126,12.5,,13,,9
958,1981,1980-09-23T00:00:00,,62,126,12.5,,13,,9
959,1981,1980-09-23T00:00:00,,63,126,12.5,,13,,9
960,1981,1980-09-23T00:00:00,,64,126,12.5,,13,,9
961,1982,1982-04-15T00:00:00,,1,8,41.7,,10,,8
962,1982,1982-04-15T00:00:00,,2,8,41.7,,10,,8
963,1982,1982-04-15T00:00:00,,3,8,41.7,,10,,8
964,1982,1982-04-15T00:00:00,,4,8,41.7,,10,,8
965,1982,1982-04-15T00:00:00,,5,8,41.7,,10,,8
966,1982,1982-04-15T00:00:00,,6,8,41.7,,10,,8
967,1982,1982-04-15T00:00:00,,7,8,41.7,,10,,8
968,1982,1982-04-15T00:00:00,,8,8,41.7,,10,,8
969,1982,1982-04-15T00:00:00,,9,8,41.7,,10,,8
970,1982,1982-04-15T00:00:00,,10,8,41.7,,10,,8
971,1982,1982-04-15T00:00:00,,11,8,41.7,,10,,8
972,1982,1982-04-15T00:00:00,,12,8,41.7,,10,,8
973,1982,1982-04-15T00:00:00,,13,8,41.7,,10,,8
974,1982,1982-04-15T00:00:00,,14,8,41.7,,10,,8
975,1982,1982-04-15T00:00:00,,15,8,41.7,,10,,8
976,1982,1982-04-15T00:00:00,,16,8,41.7,,10,,8
977,1982,1982-04-15T00:00:00,,17,8,41.7,,10,,8
978,1982,1982-04-15T00:00:00,,18,8,41.7,,10,,8
979,1982,1982-04-15T00:00:00,,19,8,41.7,,10,,8
980,1982,1982-04-15T00:00:00,,20,8,41.7,,10,,8
981,1982,1982-04-15T00:00:00,,21,8,41.7,,10,,8
982,1982,1982-04-15T00:00:00,,22,8,41.7,,10,,8
983,1982,1982-04-15T00:00:00,,23,8,41.7,,10,,8
984,1982,1982-04-15T00:00:00,,24,8,41.7,,10,,8
985,1982,1982-04-15T00:00:00,,25,8,41.7,,10,,8
986,1982,1982-04-15T00:00:00,,26,8,41.7,,10,,8
987,1982,1982-04-15T00:00:00,,27,8,41.7,,10,,8
988,1982,1982-04-15T00:00:00,,28,8,41.7,,10,,8
989,1982,1982-04-15T00:00:00,,29,8,41.7,,10,,8
990,1982,1982-04-15T00:00:00,,30,8,41.7,,10,,8
991,1982,1982-04-15T00:00:00,,31,8,41.7,,10,,8
992,1982,1982-04-15T00:00:00,,32,8,41.7,,10,,8
993,1982,1982-04-15T00:00:00,,33,8,41.7,,10,,8
994,1982,1982-04-15T00:00:00,,34,8,41.7,,10,,8
995,1982,1982-04-15T00:00:00,,35,8,41.7,,10,,8
996,1982,1982-04-15T00:00:00,,36,8,41.7,,10,,8
997,1982,1982-04-15T00:00:00,,37,8,41.7,,10,,8
998,1982,1982-04-15T00:00:00,,38,8,41.7,,10,,8
999,1982,1982-04-15T00:00:00,,39,8,41.7,,10,,8
1000,1982,1982-04-15T00:00:00,,40,8,41.7,,10,,8
1001,1982,1982-04-15T00:00:00,,41,8,41.7,,10,,8
1002,1982,1982-04-15T00:00:00,,42,8,41.7,,10,,8
1003,1982,1982-04-15T00:00:00,,43,8,41.7,,10,,8
1004,1982,1982-04-15T00:00:00,,44,8,41.7,,10,,8
1005,1982,1982-04-15T00:00:00,,45,8,41.7,,10,,8
1006,1982,1982-04-15T00:00:00,,46,8,41.7,,10,,8
1007,1982,1982-04-15T00:00:00,,47,8,41.7,,10,,8
1008,1982,1982-04-15T00:00:00,,48,8,41.7,,10,,8
1009,1982,1982-04-15T00:00:00,,49,8,41.7,,10,,8
1010,1982,1982-04-15T00:00:00,,50,8,41.7,,10,,8
1011,1982,1982-04-15T00:00:00,,51,8,41.7,,10,,8
1012,1982,1982-04-15T00:00:00,,52,8,41.7,,10,,8
1013,1982,1982-04-15T00:00:00,,53,8,41.7,,10,,8
1014,1982,1982-04-15T00:00:00,,54,8,41.7,,10,,8
1015,1982,1982-04-15T00:00:00,,55,8,41.7,,10,,8
1016,1982,1982-04-15T00:00:00,,56,8,41.7,,10,,8
1017,1982,1982-04-15T00:00:00,,57,8,41.7,,10,,8
1018,1982,1982-04-15T00:00:00,,58,8,41.7,,10,,8
1019,1982,1982-04-15T00:00:00,,59,8,41.7,,10,,8
1020,1982,1982-04-15T00:00:00,,60,8,41.7,,10,,8
1021,1982,1982-04-15T00:00:00,,61,8,41.7,,10,,8
1022,1982,1982-04-15T00:00:00,,62,8,41.7,,10,,8
1023,1982,1982-04-15T00:00:00,,63,8,41.7,,10,,8
1024,1982,1982-04-15T00:00:00,,64,8,41.7,,10,,8
1025,1983,1983-03-15T00:00:00,,1,150,12.5,,14,300,9
1026,1983,1983-03-15T00:00:00,,2,150,12.5,,14,300,9
1027,1983,1983-03-15T00:00:00,,3,150,12.5,,14,300,9
1028,1983,1983-03-15T00:00:00,,4,150,12.5,,14,300,9
1029,1983,1983-03-15T00:00:00,,5,150,12.5,,14,300,9
1030,1983,1983-03-15T00:00:00,,6,150,12.5,,14,300,9
1031,1983,1983-03-15T00:00:00,,7,150,12.5,,14,300,9
1032,1983,1983-03-15T00:00:00,,8,150,12.5,,14,300,9
1033,1983,1983-03-15T00:00:00,,9,150,12.5,,14,300,9
1034,1983,1983-03-15T00:00:00,,10,150,12.5,,14,300,9
1035,1983,1983-03-15T00:00:00,,11,150,12.5,,14,300,9
1036,1983,1983-03-15T00:00:00,,12,150,12.5,,14,300,9
1037,1983,1983-03-15T00:00:00,,13,150,12.5,,14,300,9
1038,1983,1983-03-15T00:00:00,,14,150,12.5,,14,300,9
1039,1983,1983-03-15T00:00:00,,15,150,12.5,,14,300,9
1040,1983,1983-03-15T00:00:00,,16,150,12.5,,14,300,9
1041,1983,1983-03-15T00:00:00,,17,150,12.5,,14,300,9
1042,1983,1983-03-15T00:00:00,,18,150,12.5,,14,300,9
1043,1983,1983-03-15T00:00:00,,19,150,12.5,,14,300,9
1044,1983,1983-03-15T00:00:00,,20,150,12.5,,14,300,9
1045,1983,1983-03-15T00:00:00,,21,150,12.5,,14,300,9
1046,1983,1983-03-15T00:00:00,,22,150,12.5,,14,300,9
1047,1983,1983-03-15T00:00:00,,23,150,12.5,,14,300,9
