Ernte_ID,Versuchsjahr,Termin,Parzelle_ID,Saat_Pflanzgut_ID,Ganzflaechig,Technik_ID
1058,1980,1980-08-12T00:00:00,39,9,1,21
1059,1980,1980-08-12T00:00:00,37,9,1,21
1060,1980,1980-08-12T00:00:00,48,9,1,21
1061,1980,1980-08-12T00:00:00,43,9,1,21
1062,1980,1980-08-12T00:00:00,41,9,1,21
1063,1980,1980-08-12T00:00:00,47,9,1,21
1064,1980,1980-08-12T00:00:00,46,9,1,21
1065,1980,1980-08-12T00:00:00,33,9,1,21
1066,1980,1980-08-12T00:00:00,34,9,1,21
1067,1980,1980-08-12T00:00:00,35,9,1,21
1068,1980,1980-08-12T00:00:00,36,9,1,21
1069,1980,1980-08-12T00:00:00,40,9,1,21
1070,1980,1980-08-12T00:00:00,42,9,1,21
1071,1980,1980-08-12T00:00:00,44,9,1,21
1072,1980,1980-08-12T00:00:00,38,9,1,21
1073,1980,1980-08-12T00:00:00,57,9,1,21
1074,1980,1980-08-12T00:00:00,63,9,1,21
1075,1980,1980-08-12T00:00:00,60,9,1,21
1076,1980,1980-08-12T00:00:00,53,9,1,21
1077,1980,1980-08-12T00:00:00,61,9,1,21
1078,1980,1980-08-12T00:00:00,64,9,1,21
1079,1980,1980-08-12T00:00:00,59,9,1,21
1080,1980,1980-08-12T00:00:00,58,9,1,21
1081,1980,1980-08-12T00:00:00,54,9,1,21
1082,1980,1980-08-12T00:00:00,56,9,1,21
1083,1980,1980-08-12T00:00:00,62,9,1,21
1084,1980,1980-08-12T00:00:00,55,9,1,21
1085,1980,1980-08-12T00:00:00,49,9,1,21
1086,1980,1980-08-12T00:00:00,50,9,1,21
1087,1980,1980-08-12T00:00:00,51,9,1,21
1088,1980,1980-08-12T00:00:00,52,9,1,21
1089,1981,1981-07-09T00:00:00,1,13,1,21
1090,1981,1981-07-09T00:00:00,2,13,1,21
1091,1981,1981-07-09T00:00:00,3,13,1,21
1092,1981,1981-07-09T00:00:00,4,13,1,21
1093,1981,1981-07-09T00:00:00,5,13,1,21
1094,1981,1981-07-09T00:00:00,6,13,1,21
1095,1981,1981-07-09T00:00:00,7,13,1,21
1096,1981,1981-07-09T00:00:00,8,13,1,21
1097,1981,1981-07-09T00:00:00,9,13,1,21
1098,1981,1981-07-09T00:00:00,10,13,1,21
1099,1981,1981-07-09T00:00:00,11,13,1,21
1100,1981,1981-07-09T00:00:00,12,13,1,21
1101,1981,1981-07-09T00:00:00,13,13,1,21
1102,1981,1981-07-09T00:00:00,14,13,1,21
1103,1981,1981-07-09T00:00:00,15,13,1,21
1104,1981,1981-07-09T00:00:00,16,13,1,21
1105,1981,1981-07-09T00:00:00,22,13,1,21
1106,1981,1981-07-09T00:00:00,28,13,1,21
1107,1981,1981-07-09T00:00:00,30,13,1,21
1108,1981,1981-07-09T00:00:00,26,13,1,21
1109,1981,1981-07-09T00:00:00,17,13,1,21
1110,1981,1981-07-09T00:00:00,18,13,1,21
1111,1981,1981-07-09T00:00:00,19,13,1,21
1112,1981,1981-07-09T00:00:00,20,13,1,21
1113,1981,1981-07-09T00:00:00,29,13,1,21
1114,1981,1981-07-09T00:00:00,31,13,1,21
1115,1981,1981-07-09T00:00:00,24,13,1,21
1116,1981,1981-07-09T00:00:00,32,13,1,21
1117,1981,1981-07-09T00:00:00,25,13,1,21
1118,1981,1981-07-09T00:00:00,21,13,1,21
1119,1981,1981-07-09T00:00:00,23,13,1,21
1120,1981,1981-07-09T00:00:00,27,13,1,21
1121,1981,1981-07-09T00:00:00,45,13,1,21
1122,1981,1981-07-09T00:00:00,39,13,1,21
1123,1981,1981-07-09T00:00:00,37,13,1,21
1124,1981,1981-07-09T00:00:00,48,13,1,21
1125,1981,1981-07-09T00:00:00,43,13,1,21
1126,1981,1981-07-09T00:00:00,41,13,1,21
1127,1981,1981-07-09T00:00:00,47,13,1,21
1128,1981,1981-07-09T00:00:00,46,13,1,21
1129,1981,1981-07-09T00:00:00,33,13,1,21
1130,1981,1981-07-09T00:00:00,34,13,1,21
1131,1981,1981-07-09T00:00:00,35,13,1,21
1132,1981,1981-07-09T00:00:00,36,13,1,21
1133,1981,1981-07-09T00:00:00,40,13,1,21
1134,1981,1981-07-09T00:00:00,42,13,1,21
1135,1981,1981-07-09T00:00:00,44,13,1,21
1136,1981,1981-07-09T00:00:00,38,13,1,21
1137,1981,1981-07-09T00:00:00,57,13,1,21
1138,1981,1981-07-09T00:00:00,63,13,1,21
1139,1981,1981-07-09T00:00:00,60,13,1,21
1140,1981,1981-07-09T00:00:00,53,13,1,21
1141,1981,1981-07-09T00:00:00,61,13,1,21
1142,1981,1981-07-09T00:00:00,64,13,1,21
1143,1981,1981-07-09T00:00:00,59,13,1,21
1144,1981,1981-07-09T00:00:00,58,13,1,21
1145,1981,1981-07-09T00:00:00,54,13,1,21
1146,1981,1981-07-09T00:00:00,56,13,1,21
1147,1981,1981-07-09T00:00:00,62,13,1,21
1148,1981,1981-07-09T00:00:00,55,13,1,21
1149,1981,1981-07-09T00:00:00,49,13,1,21
1150,1981,1981-07-09T00:00:00,50,13,1,21
1151,1981,1981-07-09T00:00:00,51,13,1,21
1152,1981,1981-07-09T00:00:00,52,13,1,21
1153,1982,1982-10-26T00:00:00,1,10,1,20
1154,1982,1982-10-26T00:00:00,2,10,1,20
1155,1982,1982-10-26T00:00:00,3,10,1,20
1156,1982,1982-10-26T00:00:00,4,10,1,20
1157,1982,1982-10-26T00:00:00,5,10,1,20
1158,1982,1982-10-26T00:00:00,6,10,1,20
1159,1982,1982-10-26T00:00:00,7,10,1,20
1160,1982,1982-10-26T00:00:00,8,10,1,20
1161,1982,1982-10-26T00:00:00,9,10,1,20
1162,1982,1982-10-26T00:00:00,10,10,1,20
1163,1982,1982-10-26T00:00:00,11,10,1,20
1164,1982,1982-10-26T00:00:00,12,10,1,20
1165,1982,1982-10-26T00:00:00,13,10,1,20
1166,1982,1982-10-26T00:00:00,14,10,1,20
1167,1982,1982-10-26T00:00:00,15,10,1,20
1168,1982,1982-10-26T00:00:00,16,10,1,20
1169,1982,1982-10-26T00:00:00,22,10,1,20
1170,1982,1982-10-26T00:00:00,28,10,1,20
1171,1982,1982-10-26T00:00:00,30,10,1,20
1172,1982,1982-10-26T00:00:00,26,10,1,20
1173,1982,1982-10-26T00:00:00,17,10,1,20
1174,1982,1982-10-26T00:00:00,18,10,1,20
1175,1982,1982-10-26T00:00:00,19,10,1,20
1176,1982,1982-10-26T00:00:00,20,10,1,20
1177,1982,1982-10-26T00:00:00,29,10,1,20
1178,1982,1982-10-26T00:00:00,31,10,1,20
1179,1982,1982-10-26T00:00:00,24,10,1,20
1180,1982,1982-10-26T00:00:00,32,10,1,20
1181,1982,1982-10-26T00:00:00,25,10,1,20
1182,1982,1982-10-26T00:00:00,21,10,1,20
1183,1982,1982-10-26T00:00:00,23,10,1,20
1184,1982,1982-10-26T00:00:00,27,10,1,20
1185,1982,1982-10-26T00:00:00,45,10,1,20
1186,1982,1982-10-26T00:00:00,39,10,1,20
1187,1982,1982-10-26T00:00:00,37,10,1,20
1188,1982,1982-10-26T00:00:00,48,10,1,20
1189,1982,1982-10-26T00:00:00,43,10,1,20
1190,1982,1982-10-26T00:00:00,41,10,1,20
1191,1982,1982-10-26T00:00:00,47,10,1,20
1192,1982,1982-10-26T00:00:00,46,10,1,20
1193,1982,1982-10-26T00:00:00,33,10,1,20
1194,1982,1982-10-26T00:00:00,34,10,1,20
1195,1982,1982-10-26T00:00:00,35,10,1,20
1196,1982,1982-10-26T00:00:00,36,10,1,20
1197,1982,1982-10-26T00:00:00,40,10,1,20
1198,1982,1982-10-26T00:00:00,42,10,1,20
1199,1982,1982-10-26T00:00:00,44,10,1,20
1200,1982,1982-10-26T00:00:00,38,10,1,20
1201,1982,1982-10-26T00:00:00,57,10,1,20
1202,1982,1982-10-26T00:00:00,63,10,1,20
1203,1982,1982-10-26T00:00:00,60,10,1,20
1204,1982,1982-10-26T00:00:00,53,10,1,20
1205,1982,1982-10-26T00:00:00,61,10,1,20
1206,1982,1982-10-26T00:00:00,64,10,1,20
1207,1982,1982-10-26T00:00:00,59,10,1,20
1208,1982,1982-10-26T00:00:00,58,10,1,20
1209,1982,1982-10-26T00:00:00,54,10,1,20
1210,1982,1982-10-26T00:00:00,56,10,1,20
1211,1982,1982-10-26T00:00:00,62,10,1,20
1212,1982,1982-10-26T00:00:00,55,10,1,20
1213,1982,1982-10-26T00:00:00,49,10,1,20
1214,1982,1982-10-26T00:00:00,50,10,1,20
1215,1982,1982-10-26T00:00:00,51,10,1,20
1216,1982,1982-10-26T00:00:00,52,10,1,20
1217,1982,1982-10-27T00:00:00,1,10,1,18
1218,1982,1982-10-27T00:00:00,2,10,1,18
1219,1982,1982-10-27T00:00:00,3,10,1,18
1220,1982,1982-10-27T00:00:00,4,10,1,18
1221,1982,1982-10-27T00:00:00,5,10,1,18
1222,1982,1982-10-27T00:00:00,6,10,1,18
1223,1982,1982-10-27T00:00:00,7,10,1,18
1224,1982,1982-10-27T00:00:00,8,10,1,18
1225,1982,1982-10-27T00:00:00,9,10,1,18
1226,1982,1982-10-27T00:00:00,10,10,1,18
1227,1982,1982-10-27T00:00:00,11,10,1,18
1228,1982,1982-10-27T00:00:00,12,10,1,18
1229,1982,1982-10-27T00:00:00,13,10,1,18
1230,1982,1982-10-27T00:00:00,14,10,1,18
1231,1982,1982-10-27T00:00:00,15,10,1,18
1232,1982,1982-10-27T00:00:00,16,10,1,18
1233,1982,1982-10-27T00:00:00,22,10,1,18
1234,1982,1982-10-27T00:00:00,28,10,1,18
1235,1982,1982-10-27T00:00:00,30,10,1,18
1236,1982,1982-10-27T00:00:00,26,10,1,18
1237,1982,1982-10-27T00:00:00,17,10,1,18
1238,1982,1982-10-27T00:00:00,18,10,1,18
1239,1982,1982-10-27T00:00:00,19,10,1,18
1240,1982,1982-10-27T00:00:00,20,10,1,18
1241,1982,1982-10-27T00:00:00,29,10,1,18
1242,1982,1982-10-27T00:00:00,31,10,1,18
1243,1982,1982-10-27T00:00:00,24,10,1,18
1244,1982,1982-10-27T00:00:00,32,10,1,18
1245,1982,1982-10-27T00:00:00,25,10,1,18
1246,1982,1982-10-27T00:00:00,21,10,1,18
1247,1982,1982-10-27T00:00:00,23,10,1,18
1248,1982,1982-10-27T00:00:00,27,10,1,18
1249,1982,1982-10-27T00:00:00,45,10,1,18
1250,1982,1982-10-27T00:00:00,39,10,1,18
1251,1982,1982-10-27T00:00:00,37,10,1,18
1252,1982,1982-10-27T00:00:00,48,10,1,18
1253,1982,1982-10-27T00:00:00,43,10,1,18
1254,1982,1982-10-27T00:00:00,41,10,1,18
1255,1982,1982-10-27T00:00:00,47,10,1,18
1256,1982,1982-10-27T00:00:00,46,10,1,18
1257,1982,1982-10-27T00:00:00,33,10,1,18
1258,1982,1982-10-27T00:00:00,34,10,1,18
1259,1982,1982-10-27T00:00:00,35,10,1,18
1260,1982,1982-10-27T00:00:00,36,10,1,18
1261,1982,1982-10-27T00:00:00,40,10,1,18
1262,1982,1982-10-27T00:00:00,42,10,1,18
1263,1982,1982-10-27T00:00:00,44,10,1,18
1264,1982,1982-10-27T00:00:00,38,10,1,18
1265,1982,1982-10-27T00:00:00,57,10,1,18
1266,1982,1982-10-27T00:00:00,63,10,1,18
1267,1982,1982-10-27T00:00:00,60,10,1,18
1268,1982,1982-10-27T00:00:00,53,10,1,18
1269,1982,1982-10-27T00:00:00,61,10,1,18
1270,1982,1982-10-27T00:00:00,64,10,1,18
1271,1982,1982-10-27T00:00:00,59,10,1,18
1272,1982,1982-10-27T00:00:00,58,10,1,18
1273,1982,1982-10-27T00:00:00,54,10,1,18
1274,1982,1982-10-27T00:00:00,56,10,1,18
1275,1982,1982-10-27T00:00:00,62,10,1,18
1276,1982,1982-10-27T00:00:00,55,10,1,18
1277,1982,1982-10-27T00:00:00,49,10,1,18
1278,1982,1982-10-27T00:00:00,50,10,1,18
1279,1982,1982-10-27T00:00:00,51,10,1,18
1280,1982,1982-10-27T00:00:00,52,10,1,18
1281,1983,1983-07-25T00:00:00,1,14,1,21
1282,1983,1983-07-25T00:00:00,2,14,1,21
1283,1983,1983-07-25T00:00:00,3,14,1,21
1284,1983,1983-07-25T00:00:00,4,14,1,21
1285,1983,1983-07-25T00:00:00,5,14,1,21
1286,1983,1983-07-25T00:00:00,6,14,1,21
1287,1983,1983-07-25T00:00:00,7,14,1,21
1288,1983,1983-07-25T00:00:00,8,14,1,21
1289,1983,1983-07-25T00:00:00,9,14,1,21
1290,1983,1983-07-25T00:00:00,10,14,1,21
1291,1983,1983-07-25T00:00:00,11,14,1,21
1292,1983,1983-07-25T00:00:00,12,14,1,21
1293,1983,1983-07-25T00:00:00,13,14,1,21
1294,1983,1983-07-25T00:00:00,14,14,1,21
1295,1983,1983-07-25T00:00:00,15,14,1,21
1296,1983,1983-07-25T00:00:00,16,14,1,21
1297,1983,1983-07-25T00:00:00,22,14,1,21
1298,1983,1983-07-25T00:00:00,28,14,1,21
1299,1983,1983-07-25T00:00:00,30,14,1,21
1300,1983,1983-07-25T00:00:00,26,14,1,21
1301,1983,1983-07-25T00:00:00,17,14,1,21
1302,1983,1983-07-25T00:00:00,18,14,1,21
1303,1983,1983-07-25T00:00:00,19,14,1,21
1304,1983,1983-07-25T00:00:00,20,14,1,21
1305,1983,1983-07-25T00:00:00,29,14,1,21
1306,1983,1983-07-25T00:00:00,31,14,1,21
1307,1983,1983-07-25T00:00:00,24,14,1,21
1308,1983,1983-07-25T00:00:00,32,14,1,21
1309,1983,1983-07-25T00:00:00,25,14,1,21
1310,1983,1983-07-25T00:00:00,21,14,1,21
1311,1983,1983-07-25T00:00:00,23,14,1,21
1312,1983,1983-07-25T00:00:00,27,14,1,21
1313,1983,1983-07-25T00:00:00,45,14,1,21
1314,1983,1983-07-25T00:00:00,39,14,1,21
1315,1983,1983-07-25T00:00:00,37,14,1,21
1316,1983,1983-07-25T00:00:00,48,14,1,21
1317,1983,1983-07-25T00:00:00,43,14,1,21
1318,1983,1983-07-25T00:00:00,41,14,1,21
1319,1983,1983-07-25T00:00:00,47,14,1,21
1320,1983,1983-07-25T00:00:00,46,14,1,21
1321,1983,1983-07-25T00:00:00,33,14,1,21
1322,1983,1983-07-25T00:00:00,34,14,1,21
1323,1983,1983-07-25T00:00:00,35,14,1,21
1324,1983,1983-07-25T00:00:00,36,14,1,21
1325,1983,1983-07-25T00:00:00,40,14,1,21
1326,1983,1983-07-25T00:00:00,42,14,1,21
1327,1983,1983-07-25T00:00:00,44,14,1,21
1328,1983,1983-07-25T00:00:00,38,14,1,21
1329,1983,1983-07-25T00:00:00,57,14,1,21
1330,1983,1983-07-25T00:00:00,63,14,1,21
1331,1983,1983-07-25T00:00:00,60,14,1,21
1332,1983,1983-07-25T00:00:00,53,14,1,21
1333,1983,1983-07-25T00:00:00,61,14,1,21
1334,1983,1983-07-25T00:00:00,64,14,1,21
1335,1983,1983-07-25T00:00:00,59,14,1,21
1336,1983,1983-07-25T00:00:00,58,14,1,21
1337,1983,1983-07-25T00:00:00,54,14,1,21
1338,1983,1983-07-25T00:00:00,56,14,1,21
1339,1983,1983-07-25T00:00:00,62,14,1,21
1340,1983,1983-07-25T00:00:00,55,14,1,21
1341,1983,1983-07-25T00:00:00,49,14,1,21
1342,1983,1983-07-25T00:00:00,50,14,1,21
1343,1983,1983-07-25T00:00:00,51,14,1,21
1344,1983,1983-07-25T00:00:00,52,14,1,21
1345,1984,1984-09-20T00:00:00,1,15,1,25
1346,1984,1984-09-20T00:00:00,2,15,1,25
1347,1984,1984-09-20T00:00:00,3,15,1,25
1348,1984,1984-09-20T00:00:00,4,15,1,25
1349,1984,1984-09-20T00:00:00,5,15,1,25
1350,1984,1984-09-20T00:00:00,6,15,1,25
1351,1984,1984-09-20T00:00:00,7,15,1,25
1352,1984,1984-09-20T00:00:00,8,15,1,25
1353,1984,1984-09-20T00:00:00,9,15,1,25
1354,1984,1984-09-20T00:00:00,10,15,1,25
1355,1984,1984-09-20T00:00:00,11,15,1,25
1356,1984,1984-09-20T00:00:00,12,15,1,25
1357,1984,1984-09-20T00:00:00,13,15,1,25
1358,1984,1984-09-20T00:00:00,14,15,1,25
1359,1984,1984-09-20T00:00:00,15,15,1,25
1360,1984,1984-09-20T00:00:00,16,15,1,25
1361,1984,1984-09-20T00:00:00,22,15,1,25
1362,1984,1984-09-20T00:00:00,28,15,1,25
1363,1984,1984-09-20T00:00:00,30,15,1,25
1364,1984,1984-09-20T00:00:00,26,15,1,25
1365,1984,1984-09-20T00:00:00,17,15,1,25
1366,1984,1984-09-20T00:00:00,18,15,1,25
1367,1984,1984-09-20T00:00:00,19,15,1,25
1368,1984,1984-09-20T00:00:00,20,15,1,25
1369,1984,1984-09-20T00:00:00,29,15,1,25
1370,1984,1984-09-20T00:00:00,31,15,1,25
1371,1984,1984-09-20T00:00:00,24,15,1,25
1372,1984,1984-09-20T00:00:00,32,15,1,25
1373,1984,1984-09-20T00:00:00,25,15,1,25
1374,1984,1984-09-20T00:00:00,21,15,1,25
1375,1984,1984-09-20T00:00:00,23,15,1,25
1376,1984,1984-09-20T00:00:00,27,15,1,25
1377,1984,1984-09-20T00:00:00,45,15,1,25
1378,1984,1984-09-20T00:00:00,39,15,1,25
1379,1984,1984-09-20T00:00:00,37,15,1,25
1380,1984,1984-09-20T00:00:00,48,15,1,25
1381,1984,1984-09-20T00:00:00,43,15,1,25
1382,1984,1984-09-20T00:00:00,41,15,1,25
1383,1984,1984-09-20T00:00:00,47,15,1,25
1384,1984,1984-09-20T00:00:00,46,15,1,25
1385,1984,1984-09-20T00:00:00,33,15,1,25
1386,1984,1984-09-20T00:00:00,34,15,1,25
1387,1984,1984-09-20T00:00:00,35,15,1,25
1388,1984,1984-09-20T00:00:00,36,15,1,25
1389,1984,1984-09-20T00:00:00,40,15,1,25
1390,1984,1984-09-20T00:00:00,42,15,1,25
1391,1984,1984-09-20T00:00:00,44,15,1,25
1392,1984,1984-09-20T00:00:00,38,15,1,25
1393,1984,1984-09-20T00:00:00,57,15,1,25
1394,1984,1984-09-20T00:00:00,63,15,1,25
1395,1984,1984-09-20T00:00:00,60,15,1,25
1396,1984,1984-09-20T00:00:00,53,15,1,25
1397,1984,1984-09-20T00:00:00,61,15,1,25
1398,1984,1984-09-20T00:00:00,64,15,1,25
1399,1984,1984-09-20T00:00:00,59,15,1,25
1400,1984,1984-09-20T00:00:00,58,15,1,25
1401,1984,1984-09-20T00:00:00,54,15,1,25
1402,1984,1984-09-20T00:00:00,56,15,1,25
1403,1984,1984-09-20T00:00:00,62,15,1,25
1404,1984,1984-09-20T00:00:00,55,15,1,25
1405,1984,1984-09-20T00:00:00,49,15,1,25
1406,1984,1984-09-20T00:00:00,50,15,1,25
1407,1984,1984-09-20T00:00:00,51,15,1,25
1408,1984,1984-09-20T00:00:00,52,15,1,25
1409,1985,1985-08-03T00:00:00,1,9,1,21
1410,1985,1985-08-03T00:00:00,2,9,1,21
1411,1985,1985-08-03T00:00:00,3,9,1,21
1412,1985,1985-08-03T00:00:00,4,9,1,21
1413,1985,1985-08-03T00:00:00,5,9,1,21
1414,1985,1985-08-03T00:00:00,6,9,1,21
1415,1985,1985-08-03T00:00:00,7,9,1,21
1416,1985,1985-08-03T00:00:00,8,9,1,21
1417,1985,1985-08-03T00:00:00,9,9,1,21
1418,1985,1985-08-03T00:00:00,10,9,1,21
1419,1985,1985-08-03T00:00:00,11,9,1,21
1420,1985,1985-08-03T00:00:00,12,9,1,21
1421,1985,1985-08-03T00:00:00,13,9,1,21
1422,1985,1985-08-03T00:00:00,14,9,1,21
1423,1985,1985-08-03T00:00:00,15,9,1,21
1424,1985,1985-08-03T00:00:00,16,9,1,21
1425,1985,1985-08-03T00:00:00,22,9,1,21
1426,1985,1985-08-03T00:00:00,28,9,1,21
1427,1985,1985-08-03T00:00:00,30,9,1,21
1428,1985,1985-08-03T00:00:00,26,9,1,21
1429,1985,1985-08-03T00:00:00,17,9,1,21
1430,1985,1985-08-03T00:00:00,18,9,1,21
1431,1985,1985-08-03T00:00:00,19,9,1,21
1432,1985,1985-08-03T00:00:00,20,9,1,21
1433,1985,1985-08-03T00:00:00,29,9,1,21
1434,1985,1985-08-03T00:00:00,31,9,1,21
1435,1985,1985-08-03T00:00:00,24,9,1,21
1436,1985,1985-08-03T00:00:00,32,9,1,21
1437,1985,1985-08-03T00:00:00,25,9,1,21
1438,1985,1985-08-03T00:00:00,21,9,1,21
1439,1985,1985-08-03T00:00:00,23,9,1,21
1440,1985,1985-08-03T00:00:00,27,9,1,21
1441,1985,1985-08-03T00:00:00,45,9,1,21
1442,1985,1985-08-03T00:00:00,39,9,1,21
1443,1985,1985-08-03T00:00:00,37,9,1,21
1444,1985,1985-08-03T00:00:00,48,9,1,21
1445,1985,1985-08-03T00:00:00,43,9,1,21
1446,1985,1985-08-03T00:00:00,41,9,1,21
1447,1985,1985-08-03T00:00:00,47,9,1,21
1448,1985,1985-08-03T00:00:00,46,9,1,21
1449,1985,1985-08-03T00:00:00,33,9,1,21
1450,1985,1985-08-03T00:00:00,34,9,1,21
1451,1985,1985-08-03T00:00:00,35,9,1,21
1452,1985,1985-08-03T00:00:00,36,9,1,21
1453,1985,1985-08-03T00:00:00,40,9,1,21
1454,1985,1985-08-03T00:00:00,42,9,1,21
1455,1985,1985-08-03T00:00:00,44,9,1,21
1456,1985,1985-08-03T00:00:00,38,9,1,21
1457,1985,1985-08-03T00:00:00,57,9,1,21
1458,1985,1985-08-03T00:00:00,63,9,1,21
1459,1985,1985-08-03T00:00:00,60,9,1,21
1460,1985,1985-08-03T00:00:00,53,9,1,21
1461,1985,1985-08-03T00:00:00,61,9,1,21
1462,1985,1985-08-03T00:00:00,64,9,1,21
1463,1985,1985-08-03T00:00:00,59,9,1,21
1464,1985,1985-08-03T00:00:00,58,9,1,21
1465,1985,1985-08-03T00:00:00,54,9,1,21
1466,1985,1985-08-03T00:00:00,56,9,1,21
1467,1985,1985-08-03T00:00:00,62,9,1,21
1468,1985,1985-08-03T00:00:00,55,9,1,21
1469,1985,1985-08-03T00:00:00,49,9,1,21
1470,1985,1985-08-03T00:00:00,50,9,1,21
1471,1985,1985-08-03T00:00:00,51,9,1,21
1472,1985,1985-08-03T00:00:00,52,9,1,21
1473,1986,1986-07-16T00:00:00,1,16,1,21
1474,1986,1986-07-16T00:00:00,2,16,1,21
1475,1986,1986-07-16T00:00:00,3,16,1,21
1476,1986,1986-07-16T00:00:00,4,16,1,21
1477,1986,1986-07-16T00:00:00,5,16,1,21
1478,1986,1986-07-16T00:00:00,6,16,1,21
1479,1986,1986-07-16T00:00:00,7,16,1,21
1480,1986,1986-07-16T00:00:00,8,16,1,21
1481,1986,1986-07-16T00:00:00,9,16,1,21
1482,1986,1986-07-16T00:00:00,10,16,1,21
1483,1986,1986-07-16T00:00:00,11,16,1,21
1484,1986,1986-07-16T00:00:00,12,16,1,21
1485,1986,1986-07-16T00:00:00,13,16,1,21
1486,1986,1986-07-16T00:00:00,14,16,1,21
1487,1986,1986-07-16T00:00:00,15,16,1,21
1488,1986,1986-07-16T00:00:00,16,16,1,21
1489,1986,1986-07-16T00:00:00,22,16,1,21
1490,1986,1986-07-16T00:00:00,28,16,1,21
1491,1986,1986-07-16T00:00:00,30,16,1,21
1492,1986,1986-07-16T00:00:00,26,16,1,21
1493,1986,1986-07-16T00:00:00,17,16,1,21
1494,1986,1986-07-16T00:00:00,18,16,1,21
1495,1986,1986-07-16T00:00:00,19,16,1,21
1496,1986,1986-07-16T00:00:00,20,16,1,21
1497,1986,1986-07-16T00:00:00,29,16,1,21
1498,1986,1986-07-16T00:00:00,31,16,1,21
1499,1986,1986-07-16T00:00:00,24,16,1,21
1500,1986,1986-07-16T00:00:00,32,16,1,21
1501,1986,1986-07-16T00:00:00,25,16,1,21
1502,1986,1986-07-16T00:00:00,21,16,1,21
1503,1986,1986-07-16T00:00:00,23,16,1,21
1504,1986,1986-07-16T00:00:00,27,16,1,21
1505,1986,1986-07-16T00:00:00,45,16,1,21
1506,1986,1986-07-16T00:00:00,39,16,1,21
1507,1986,1986-07-16T00:00:00,37,16,1,21
1508,1986,1986-07-16T00:00:00,48,16,1,21
1509,1986,1986-07-16T00:00:00,43,16,1,21
1510,1986,1986-07-16T00:00:00,41,16,1,21
1511,1986,1986-07-16T00:00:00,47,16,1,21
1512,1986,1986-07-16T00:00:00,46,16,1,21
1513,1986,1986-07-16T00:00:00,33,16,1,21
1514,1986,1986-07-16T00:00:00,34,16,1,21
1515,1986,1986-07-16T00:00:00,35,16,1,21
1516,1986,1986-07-16T00:00:00,36,16,1,21
1517,1986,1986-07-16T00:00:00,40,16,1,21
1518,1986,1986-07-16T00:00:00,42,16,1,21
1519,1986,1986-07-16T00:00:00,44,16,1,21
1520,1986,1986-07-16T00:00:00,38,16,1,21
1521,1986,1986-07-16T00:00:00,57,16,1,21
1522,1986,1986-07-16T00:00:00,63,16,1,21
1523,1986,1986-07-16T00:00:00,60,16,1,21
1524,1986,1986-07-16T00:00:00,53,16,1,21
1525,1986,1986-07-16T00:00:00,61,16,1,21
1526,1986,1986-07-16T00:00:00,64,16,1,21
1527,1986,1986-07-16T00:00:00,59,16,1,21
1528,1986,1986-07-16T00:00:00,58,16,1,21
1529,1986,1986-07-16T00:00:00,54,16,1,21
1530,1986,1986-07-16T00:00:00,56,16,1,21
1531,1986,1986-07-16T00:00:00,62,16,1,21
1532,1986,1986-07-16T00:00:00,55,16,1,21
1533,1986,1986-07-16T00:00:00,49,16,1,21
1534,1986,1986-07-16T00:00:00,50,16,1,21
1535,1986,1986-07-16T00:00:00,51,16,1,21
1536,1986,1986-07-16T00:00:00,52,16,1,21
1537,1987,1987-10-28T00:00:00,1,17,1,20
1538,1987,1987-10-28T00:00:00,2,17,1,20
1539,1987,1987-10-28T00:00:00,3,17,1,20
1540,1987,1987-10-28T00:00:00,4,17,1,20
1541,1987,1987-10-28T00:00:00,5,17,1,20
1542,1987,1987-10-28T00:00:00,6,17,1,20
1543,1987,1987-10-28T00:00:00,7,17,1,20
1544,1987,1987-10-28T00:00:00,8,17,1,20
1545,1987,1987-10-28T00:00:00,9,17,1,20
1546,1987,1987-10-28T00:00:00,10,17,1,20
1547,1987,1987-10-28T00:00:00,11,17,1,20
1548,1987,1987-10-28T00:00:00,12,17,1,20
1549,1987,1987-10-28T00:00:00,13,17,1,20
1550,1987,1987-10-28T00:00:00,14,17,1,20
1551,1987,1987-10-28T00:00:00,15,17,1,20
1552,1987,1987-10-28T00:00:00,16,17,1,20
1553,1987,1987-10-28T00:00:00,22,17,1,20
1554,1987,1987-10-28T00:00:00,28,17,1,20
1555,1987,1987-10-28T00:00:00,30,17,1,20
1556,1987,1987-10-28T00:00:00,26,17,1,20
1557,1987,1987-10-28T00:00:00,17,17,1,20
1558,1987,1987-10-28T00:00:00,18,17,1,20
1559,1987,1987-10-28T00:00:00,19,17,1,20
1560,1987,1987-10-28T00:00:00,20,17,1,20
1561,1987,1987-10-28T00:00:00,29,17,1,20
1562,1987,1987-10-28T00:00:00,31,17,1,20
1563,1987,1987-10-28T00:00:00,24,17,1,20
1564,1987,1987-10-28T00:00:00,32,17,1,20
1565,1987,1987-10-28T00:00:00,25,17,1,20
1566,1987,1987-10-28T00:00:00,21,17,1,20
1567,1987,1987-10-28T00:00:00,23,17,1,20
1568,1987,1987-10-28T00:00:00,27,17,1,20
1569,1987,1987-10-28T00:00:00,45,17,1,20
1570,1987,1987-10-28T00:00:00,39,17,1,20
1571,1987,1987-10-28T00:00:00,37,17,1,20
1572,1987,1987-10-28T00:00:00,48,17,1,20
1573,1987,1987-10-28T00:00:00,43,17,1,20
